Biosample,Accession,Species,Prophage count
SAMN02630632,CP007190.1,Campylobacter spp,0
SAMN02630633,CP007191.1,Campylobacter spp,0
SAMN02630634,CP007192.1,Campylobacter spp,0
SAMN02630635,CP007193.1,Campylobacter spp,0
SAMN02864993,CP008787.1,Campylobacter spp,0
SAMN03246887,CP010058.2,Campylobacter spp,0
SAMN03216762,CP010072.1,Campylobacter spp,2
SAMN03216762,CP010073.1,Campylobacter spp,0
SAMN03216762,CP010074.1,Campylobacter spp,0
SAMN03216759,CP010301.1,Campylobacter spp,2
SAMN03216759,CP010302.1,Campylobacter spp,0
SAMN03216759,CP010303.1,Campylobacter spp,0
SAMN03216760,CP010306.1,Campylobacter spp,0
SAMN03216761,CP010307.1,Campylobacter spp,0
SAMN03246054,CP010457.1,Campylobacter spp,0
SAMN03246048,CP010458.1,Campylobacter spp,0
SAMN03246019,CP010459.1,Campylobacter spp,0
SAMN03246021,CP010460.1,Campylobacter spp,0
SAMN03246007,CP010461.1,Campylobacter spp,0
SAMN03246033,CP010462.1,Campylobacter spp,0
SAMN03246037,CP010463.1,Campylobacter spp,0
SAMN03246031,CP010464.1,Campylobacter spp,0
SAMN03246004,CP010465.1,Campylobacter spp,0
SAMN03246056,CP010466.1,Campylobacter spp,0
SAMN03246010,CP010467.1,Campylobacter spp,0
SAMN03246025,CP010468.1,Campylobacter spp,0
SAMN03246040,CP010469.1,Campylobacter spp,0
SAMN03246011,CP010470.1,Campylobacter spp,0
SAMN03246034,CP010471.1,Campylobacter spp,0
SAMN03246003,CP010472.1,Campylobacter spp,0
SAMN03246049,CP010473.1,Campylobacter spp,0
SAMN03246051,CP010474.1,Campylobacter spp,0
SAMN03246026,CP010475.1,Campylobacter spp,0
SAMN03246036,CP010476.1,Campylobacter spp,0
SAMN03246041,CP010477.1,Campylobacter spp,0
SAMN03246015,CP010479.1,Campylobacter spp,0
SAMN03246039,CP010480.1,Campylobacter spp,0
SAMN03246009,CP010481.1,Campylobacter spp,0
SAMN03246018,CP010482.1,Campylobacter spp,0
SAMN03246050,CP010483.1,Campylobacter spp,0
SAMN03246014,CP010484.1,Campylobacter spp,0
SAMN03246029,CP010485.1,Campylobacter spp,1
SAMN03246032,CP010486.1,Campylobacter spp,0
SAMN03246006,CP010487.1,Campylobacter spp,0
SAMN03246030,CP010488.1,Campylobacter spp,0
SAMN03246045,CP010489.1,Campylobacter spp,0
SAMN03246047,CP010490.1,Campylobacter spp,0
SAMN03246044,CP010491.1,Campylobacter spp,0
SAMN03246046,CP010492.1,Campylobacter spp,0
SAMN03246024,CP010493.1,Campylobacter spp,0
SAMN03246022,CP010494.1,Campylobacter spp,0
SAMN03246053,CP010495.1,Campylobacter spp,0
SAMN03246012,CP010496.1,Campylobacter spp,0
SAMN03246013,CP010497.1,Campylobacter spp,0
SAMN03246052,CP010498.1,Campylobacter spp,0
SAMN03246057,CP010499.1,Campylobacter spp,0
SAMN03246043,CP010500.1,Campylobacter spp,0
SAMN03246035,CP010501.1,Campylobacter spp,0
SAMN03246008,CP010502.1,Campylobacter spp,0
SAMN03246016,CP010503.1,Campylobacter spp,0
SAMN03246028,CP010504.1,Campylobacter spp,0
SAMN03246020,CP010505.1,Campylobacter spp,0
SAMN03246042,CP010506.1,Campylobacter spp,0
SAMN03246027,CP010507.1,Campylobacter spp,0
SAMN03246038,CP010508.1,Campylobacter spp,0
SAMN03246055,CP010509.1,Campylobacter spp,0
SAMN03246017,CP010510.1,Campylobacter spp,0
SAMN03246023,CP010511.1,Campylobacter spp,0
SAMN03344735,CP010906.1,Campylobacter spp,0
SAMN03838469,CP012149.1,Campylobacter spp,0
SAMN05831973,CP012205.1,Campylobacter spp,0
SAMN05831970,CP012206.1,Campylobacter spp,0
SAMN05831978,CP012210.1,Campylobacter spp,0
SAMN05831969,CP012211.1,Campylobacter spp,1
SAMN05831994,CP012212.1,Campylobacter spp,0
SAMN05831976,CP012213.1,Campylobacter spp,0
SAMN05831983,CP012214.1,Campylobacter spp,0
SAMN05831981,CP012215.1,Campylobacter spp,1
SAMN05831985,CP012216.1,Campylobacter spp,0
SAMN05831988,CP012217.1,Campylobacter spp,1
SAMN05831990,CP012220.1,Campylobacter spp,0
SAMN05831991,CP012221.1,Campylobacter spp,1
SAMN05831965,CP012222.1,Campylobacter spp,0
SAMN05831989,CP012224.1,Campylobacter spp,0
SAMN05831987,CP012228.1,Campylobacter spp,0
SAMN05831980,CP012230.1,Campylobacter spp,0
SAMN05831992,CP012234.1,Campylobacter spp,1
SAMN05831964,CP012235.1,Campylobacter spp,1
SAMN05831986,CP012237.1,Campylobacter spp,0
SAMN05831982,CP012241.1,Campylobacter spp,0
SAMN05831993,CP012242.1,Campylobacter spp,0
SAMN05831977,CP012248.1,Campylobacter spp,0
SAMN03652757,CP012689.1,Campylobacter spp,1
SAMN03652743,CP012690.1,Campylobacter spp,1
SAMN04054191,CP012696.1,Campylobacter spp,0
SAMN05831984,CP012957.1,Campylobacter spp,0
SAMN04545451,CP014742.1,Campylobacter spp,1
SAMN04545451,CP014743.1,Campylobacter spp,0
SAMN04545450,CP014744.1,Campylobacter spp,1
SAMN04545450,CP014745.1,Campylobacter spp,0
SAMN04545450,CP014746.1,Campylobacter spp,0
SAMN04323384,CP015209.1,Campylobacter spp,0
SAMN05544802,CP017029.1,Campylobacter spp,0
SAMN05544802,CP017030.1,Campylobacter spp,0
SAMN03380191,CP017031.1,Campylobacter spp,0
SAMN03380192,CP017032.1,Campylobacter spp,1
SAMN03380193,CP017033.1,Campylobacter spp,1
SAMN05411282,CP017229.1,Campylobacter spp,0
SAMN05411282,CP017230.1,Campylobacter spp,0
SAMN05411282,CP017231.1,Campylobacter spp,0
SAMN05830826,CP017456.1,Campylobacter spp,1
SAMN05942185,CP017854.1,Campylobacter spp,0
SAMN05942185,CP017855.1,Campylobacter spp,0
SAMN05942185,CP017856.1,Campylobacter spp,0
SAMN05942186,CP017857.1,Campylobacter spp,0
SAMN05942186,CP017858.1,Campylobacter spp,0
SAMN05942186,CP017859.1,Campylobacter spp,0
SAMN05942187,CP017860.1,Campylobacter spp,0
SAMN05942187,CP017861.1,Campylobacter spp,0
SAMN05942183,CP017862.1,Campylobacter spp,1
SAMN05942179,CP017863.1,Campylobacter spp,1
SAMN05942179,CP017864.1,Campylobacter spp,0
SAMN06339750,CP019838.1,Campylobacter spp,0
SAMN06449041,CP019965.1,Campylobacter spp,0
SAMN06554007,CP020045.1,Campylobacter spp,0
SAMN06290126,CP020775.1,Campylobacter spp,0
SAMN06290126,CP020776.1,Campylobacter spp,1
SAMN04875588,CP022076.1,Campylobacter spp,0
SAMN04875589,CP022077.1,Campylobacter spp,0
SAMN04875591,CP022078.1,Campylobacter spp,0
SAMN04875591,CP022079.1,Campylobacter spp,0
SAMN04875592,CP022080.1,Campylobacter spp,0
SAMN07357094,CP022439.1,Campylobacter spp,0
SAMN07357174,CP022440.1,Campylobacter spp,0
SAMN07312465,CP023866.1,Campylobacter spp,1
SAMN07312466,CP023867.1,Campylobacter spp,1
SAMN08663442,CP028185.1,Campylobacter spp,0
SAMN08663442,CP028186.1,Campylobacter spp,0
SAMN08687180,CP028372.1,Campylobacter spp,0
SAMN08687180,CP028373.1,Campylobacter spp,0
SAMN08849677,CP028909.1,Campylobacter spp,0
SAMN08849631,CP028910.1,Campylobacter spp,0
SAMN08849650,CP028911.1,Campylobacter spp,0
SAMN08849636,CP028912.1,Campylobacter spp,0
SAMN08637757,CP028933.1,Campylobacter spp,0
SAMN08924866,CP029054.1,Campylobacter spp,1
SAMN09621896,CP030866.1,Campylobacter spp,1
SAMN09630429,CP030888.1,Campylobacter spp,0
SAMN10101901,CP032522.1,Campylobacter spp,0
SAMN10536214,CP034393.1,Campylobacter spp,2
SAMN12647218,CP043763.1,Campylobacter spp,0
SAMN12647218,CP043764.1,Campylobacter spp,0
SAMN12648965,CP044167.1,Campylobacter spp,0
SAMN12648965,CP044168.1,Campylobacter spp,0
SAMN12648964,CP044169.1,Campylobacter spp,0
SAMN12648963,CP044170.1,Campylobacter spp,0
SAMN12648963,CP044171.1,Campylobacter spp,0
SAMN14072385,CP048760.1,Campylobacter spp,0
SAMN14072384,CP048761.1,Campylobacter spp,0
SAMN14072381,CP048765.1,Campylobacter spp,0
SAMN14072380,CP048767.1,Campylobacter spp,0
SAMN14072379,CP048769.1,Campylobacter spp,0
SAMN14072387,CP048771.1,Campylobacter spp,0
SAMD00060971,AP011940.1,Helicobacter pylori,0
SAMD00060972,AP011941.1,Helicobacter pylori,0
SAMD00060972,AP011942.1,Helicobacter pylori,0
SAMD00060973,AP011943.1,Helicobacter pylori,0
SAMD00060973,AP011944.1,Helicobacter pylori,0
SAMD00060974,AP011945.1,Helicobacter pylori,0
SAMD00061056,AP012600.1,Helicobacter pylori,0
SAMD00061057,AP012601.1,Helicobacter pylori,0
SAMD00061057,AP012602.1,Helicobacter pylori,0
SAMD00061015,AP013354.1,Helicobacter pylori,0
SAMD00061017,AP013355.1,Helicobacter pylori,0
SAMD00061016,AP013356.1,Helicobacter pylori,0
SAMD00061026,AP014523.1,Helicobacter pylori,1
SAMN02724990,AP019730.1,Helicobacter pylori,0
SAMD00232837,AP023344.1,Helicobacter pylori,0
SAMD00232839,AP023345.1,Helicobacter pylori,0
SAMD00232838,AP023347.1,Helicobacter pylori,0
SAMD00296812,AP024599.1,Helicobacter pylori,0
SAMD00392799,AP024962.1,Helicobacter pylori,0
SAMD00392800,AP024963.1,Helicobacter pylori,0
SAMD00392801,AP024964.1,Helicobacter pylori,0
SAMD00392802,AP024965.1,Helicobacter pylori,0
SAMD00509734,AP026446.1,Helicobacter pylori,1
SAMN02603300,CP000012.1,Helicobacter pylori,0
SAMN02604311,CP000241.1,Helicobacter pylori,0
SAMN02604311,CP000242.1,Helicobacter pylori,0
SAMN02604319,CP001072.2,Helicobacter pylori,0
SAMN00003101,CP001582.1,Helicobacter pylori,0
SAMN00003101,CP001583.1,Helicobacter pylori,0
SAMN02603357,CP001680.1,Helicobacter pylori,0
SAMN02603200,CP002071.1,Helicobacter pylori,0
SAMN02603200,CP002072.1,Helicobacter pylori,0
SAMN02603202,CP002073.1,Helicobacter pylori,0
SAMN02603203,CP002074.1,Helicobacter pylori,0
SAMN02603203,CP002075.1,Helicobacter pylori,0
SAMN02603204,CP002076.1,Helicobacter pylori,1
SAMN02299423,CP002096.1,Helicobacter pylori,0
SAMN02603026,CP002331.1,Helicobacter pylori,1
SAMN02603024,CP002332.1,Helicobacter pylori,1
SAMN02603024,CP002333.1,Helicobacter pylori,0
SAMN02603023,CP002334.1,Helicobacter pylori,0
SAMN02603023,CP002335.1,Helicobacter pylori,0
SAMN02603025,CP002336.1,Helicobacter pylori,0
SAMN02603025,CP002337.1,Helicobacter pylori,0
SAMN02603712,CP002571.1,Helicobacter pylori,0
SAMN02603713,CP002572.1,Helicobacter pylori,0
SAMN00189522,CP002605.1,Helicobacter pylori,0
SAMN02604318,CP002953.1,Helicobacter pylori,0
SAMN02604318,CP002954.1,Helicobacter pylori,0
SAMN02604320,CP002980.1,Helicobacter pylori,0
SAMN02604320,CP002981.1,Helicobacter pylori,0
SAMN02604321,CP002982.1,Helicobacter pylori,0
SAMN02604322,CP002983.1,Helicobacter pylori,0
SAMN02604322,CP002984.1,Helicobacter pylori,0
SAMN02603193,CP003472.1,Helicobacter pylori,0
SAMN02603195,CP003473.1,Helicobacter pylori,0
SAMN02603194,CP003474.1,Helicobacter pylori,0
SAMN02603196,CP003475.1,Helicobacter pylori,0
SAMN02604324,CP003476.1,Helicobacter pylori,0
SAMN02604324,CP003477.1,Helicobacter pylori,0
SAMN02604324,CP003478.1,Helicobacter pylori,0
SAMN02604323,CP003483.1,Helicobacter pylori,0
SAMN02604323,CP003484.1,Helicobacter pylori,0
SAMN02604323,CP003485.1,Helicobacter pylori,0
SAMN02603197,CP003486.1,Helicobacter pylori,0
SAMN02603197,CP003487.1,Helicobacter pylori,0
SAMN02603761,CP003904.1,Helicobacter pylori,0
SAMN02603762,CP003905.1,Helicobacter pylori,0
SAMN02603763,CP003906.1,Helicobacter pylori,0
SAMN02230257,CP005490.3,Helicobacter pylori,0
SAMN02230259,CP005491.3,Helicobacter pylori,0
SAMN02604194,CP005492.3,Helicobacter pylori,1
SAMN02230271,CP005493.3,Helicobacter pylori,0
SAMN02641597,CP006610.2,Helicobacter pylori,0
SAMN02736817,CP007603.1,Helicobacter pylori,0
SAMN02736809,CP007604.1,Helicobacter pylori,0
SAMN02736818,CP007605.1,Helicobacter pylori,0
SAMN02736816,CP007606.1,Helicobacter pylori,0
SAMN03331743,CP009259.1,Helicobacter pylori,0
SAMN03331743,CP009260.1,Helicobacter pylori,0
SAMN03268385,CP010435.1,Helicobacter pylori,0
SAMN03268365,CP010436.1,Helicobacter pylori,0
SAMN03487572,CP011330.1,Helicobacter pylori,0
SAMN02731779,CP011482.1,Helicobacter pylori,0
SAMN02731778,CP011483.1,Helicobacter pylori,0
SAMN02731783,CP011484.1,Helicobacter pylori,0
SAMN02731780,CP011485.1,Helicobacter pylori,0
SAMN02731784,CP011486.1,Helicobacter pylori,0
SAMN02731781,CP011487.1,Helicobacter pylori,0
SAMN03144736,CP012905.1,Helicobacter pylori,0
SAMN03144736,CP012906.1,Helicobacter pylori,0
SAMN06216064,CP019700.1,Helicobacter pylori,0
SAMN07338981,CP022409.1,Helicobacter pylori,0
SAMN07338981,CP022410.1,Helicobacter pylori,0
SAMN06216085,CP024021.1,Helicobacter pylori,0
SAMN06216086,CP024022.1,Helicobacter pylori,0
SAMN06216087,CP024023.1,Helicobacter pylori,0
SAMN06216070,CP024071.1,Helicobacter pylori,0
SAMN06216071,CP024072.1,Helicobacter pylori,0
SAMN06216072,CP024073.1,Helicobacter pylori,0
SAMN06216073,CP024074.1,Helicobacter pylori,0
SAMN06216074,CP024075.1,Helicobacter pylori,0
SAMN06216075,CP024076.1,Helicobacter pylori,0
SAMN06216076,CP024077.1,Helicobacter pylori,0
SAMN06216077,CP024078.1,Helicobacter pylori,0
SAMN06216078,CP024079.1,Helicobacter pylori,0
SAMN08055037,CP024946.1,Helicobacter pylori,0
SAMN08055036,CP024947.1,Helicobacter pylori,0
SAMN08055035,CP024948.1,Helicobacter pylori,1
SAMN08055034,CP024949.1,Helicobacter pylori,0
SAMN08055033,CP024950.1,Helicobacter pylori,0
SAMN08055032,CP024951.1,Helicobacter pylori,0
SAMN08055031,CP024952.1,Helicobacter pylori,0
SAMN08055030,CP024953.1,Helicobacter pylori,0
SAMN08195713,CP025474.1,Helicobacter pylori,0
SAMN08388637,CP026515.1,Helicobacter pylori,0
SAMN06173311,CP028325.1,Helicobacter pylori,0
SAMN10053865,CP032471.1,Helicobacter pylori,0
SAMN10053852,CP032472.1,Helicobacter pylori,0
SAMN10053800,CP032473.1,Helicobacter pylori,0
SAMN10053808,CP032474.1,Helicobacter pylori,0
SAMN10053787,CP032475.1,Helicobacter pylori,0
SAMN10053769,CP032476.1,Helicobacter pylori,0
SAMN10053716,CP032477.1,Helicobacter pylori,0
SAMN10053600,CP032478.1,Helicobacter pylori,0
SAMN10053522,CP032479.1,Helicobacter pylori,0
SAMN10053452,CP032480.1,Helicobacter pylori,1
SAMN10053855,CP032898.1,Helicobacter pylori,0
SAMN10053819,CP032899.1,Helicobacter pylori,0
SAMN10053793,CP032900.1,Helicobacter pylori,0
SAMN10053762,CP032901.1,Helicobacter pylori,0
SAMN10053739,CP032902.1,Helicobacter pylori,0
SAMN10053719,CP032903.1,Helicobacter pylori,0
SAMN10053703,CP032904.1,Helicobacter pylori,0
SAMN10053622,CP032905.1,Helicobacter pylori,0
SAMN10053592,CP032906.1,Helicobacter pylori,0
SAMN10053562,CP032907.1,Helicobacter pylori,0
SAMN10053532,CP032908.1,Helicobacter pylori,0
SAMN10053502,CP032909.1,Helicobacter pylori,0
SAMN10053472,CP032910.1,Helicobacter pylori,0
SAMN10053444,CP032911.1,Helicobacter pylori,1
SAMN10053419,CP032912.1,Helicobacter pylori,0
SAMN10053382,CP032913.1,Helicobacter pylori,0
SAMN10461767,CP034071.1,Helicobacter pylori,0
SAMN06329538,CP034147.1,Helicobacter pylori,1
SAMN10181238,CP034314.1,Helicobacter pylori,0
SAMN10663081,CP035105.1,Helicobacter pylori,0
SAMN10663175,CP035106.1,Helicobacter pylori,0
SAMN10961649,CP036379.1,Helicobacter pylori,0
SAMN10961648,CP036380.1,Helicobacter pylori,0
SAMN10961647,CP036381.1,Helicobacter pylori,0
SAMN10961646,CP036382.1,Helicobacter pylori,0
SAMN10961645,CP036383.1,Helicobacter pylori,0
SAMN10961644,CP036384.1,Helicobacter pylori,0
SAMN10961643,CP036385.1,Helicobacter pylori,0
SAMN10961642,CP036386.1,Helicobacter pylori,0
SAMN10961641,CP036387.1,Helicobacter pylori,0
SAMN10961640,CP036388.1,Helicobacter pylori,0
SAMN10961639,CP036389.1,Helicobacter pylori,0
SAMN10961638,CP036390.1,Helicobacter pylori,0
SAMN10961637,CP036391.1,Helicobacter pylori,0
SAMN10961636,CP036392.1,Helicobacter pylori,0
SAMN10961635,CP036393.1,Helicobacter pylori,0
SAMN10961634,CP036394.1,Helicobacter pylori,0
SAMN10961633,CP036395.1,Helicobacter pylori,0
SAMN10961632,CP036396.1,Helicobacter pylori,0
SAMN10961631,CP036397.1,Helicobacter pylori,0
SAMN10961630,CP036398.1,Helicobacter pylori,0
SAMN10961629,CP036399.1,Helicobacter pylori,0
SAMN10083778,CP042211.1,Helicobacter pylori,0
SAMN13950474,CP048599.1,Helicobacter pylori,0
SAMN13950473,CP048600.1,Helicobacter pylori,0
SAMN13950472,CP048601.1,Helicobacter pylori,0
SAMN14589633,CP051290.1,Helicobacter pylori,0
SAMN14589635,CP051291.1,Helicobacter pylori,0
SAMN14589656,CP051292.1,Helicobacter pylori,0
SAMN14592714,CP051434.1,Helicobacter pylori,1
SAMN14592743,CP051435.1,Helicobacter pylori,1
SAMN14593096,CP051493.1,Helicobacter pylori,1
SAMN14593090,CP051494.1,Helicobacter pylori,1
SAMN14593089,CP051495.1,Helicobacter pylori,0
SAMN14593088,CP051496.1,Helicobacter pylori,0
SAMN14593087,CP051497.1,Helicobacter pylori,0
SAMN14593086,CP051498.1,Helicobacter pylori,0
SAMN14593085,CP051499.1,Helicobacter pylori,0
SAMN14593084,CP051500.1,Helicobacter pylori,0
SAMN14593083,CP051501.1,Helicobacter pylori,0
SAMN14593082,CP051502.1,Helicobacter pylori,0
SAMN14593081,CP051503.1,Helicobacter pylori,0
SAMN14593080,CP051504.1,Helicobacter pylori,0
SAMN14593079,CP051505.1,Helicobacter pylori,1
SAMN14593078,CP051506.1,Helicobacter pylori,1
SAMN14593077,CP051507.1,Helicobacter pylori,1
SAMN14593076,CP051508.1,Helicobacter pylori,0
SAMN14593075,CP051509.1,Helicobacter pylori,0
SAMN14593074,CP051510.1,Helicobacter pylori,0
SAMN14593073,CP051511.1,Helicobacter pylori,1
SAMN14593100,CP051533.1,Helicobacter pylori,0
SAMN14593099,CP051534.1,Helicobacter pylori,0
SAMN14593098,CP051535.1,Helicobacter pylori,0
SAMN14593097,CP051536.1,Helicobacter pylori,0
SAMN14593095,CP051537.1,Helicobacter pylori,0
SAMN14593093,CP051539.1,Helicobacter pylori,0
SAMN14593092,CP051540.1,Helicobacter pylori,0
SAMN14593091,CP051541.1,Helicobacter pylori,0
SAMD00061025,AP014524.1,Vibrio cholerae,0
SAMD00061025,AP014525.1,Vibrio cholerae,0
SAMD00118470,AP018677.1,Vibrio cholerae,0
SAMN02604040,CP000626.1,Vibrio cholerae,1
SAMN02604040,CP000627.1,Vibrio cholerae,2
SAMN02603569,CP001485.1,Vibrio cholerae,1
SAMN02603569,CP001486.1,Vibrio cholerae,0
SAMN00765529,CP003069.1,Vibrio cholerae,0
SAMN00765529,CP003070.1,Vibrio cholerae,0
SAMN02603415,CP003330.1,Vibrio cholerae,0
SAMN02603415,CP003331.1,Vibrio cholerae,0
SAMN02741837,CP007634.1,Vibrio cholerae,0
SAMN02741837,CP007635.1,Vibrio cholerae,0
SAMN02741837,CP007636.1,Vibrio cholerae,1
SAMN02928187,CP009041.1,Vibrio cholerae,0
SAMN02928187,CP009042.1,Vibrio cholerae,0
SAMN03248305,CP010811.1,Vibrio cholerae,2
SAMN03248306,CP010812.1,Vibrio cholerae,1
SAMN03104885,CP012997.1,Vibrio cholerae,1
SAMN03104885,CP012998.1,Vibrio cholerae,0
SAMN04168691,CP013013.1,Vibrio cholerae,1
SAMN04168691,CP013014.1,Vibrio cholerae,0
SAMN04256432,CP013301.1,Vibrio cholerae,1
SAMN04256432,CP013302.1,Vibrio cholerae,0
SAMN04256434,CP013303.1,Vibrio cholerae,1
SAMN04256434,CP013304.1,Vibrio cholerae,0
SAMN04256433,CP013305.1,Vibrio cholerae,1
SAMN04256433,CP013306.1,Vibrio cholerae,0
SAMN04256436,CP013307.1,Vibrio cholerae,1
SAMN04256436,CP013308.1,Vibrio cholerae,0
SAMN04256439,CP013309.1,Vibrio cholerae,2
SAMN04256439,CP013310.1,Vibrio cholerae,0
SAMN04256440,CP013311.1,Vibrio cholerae,0
SAMN04256440,CP013312.1,Vibrio cholerae,1
SAMN04256431,CP013313.1,Vibrio cholerae,1
SAMN04256431,CP013314.1,Vibrio cholerae,0
SAMN04256435,CP013315.1,Vibrio cholerae,0
SAMN04256435,CP013316.1,Vibrio cholerae,0
SAMN04256437,CP013317.1,Vibrio cholerae,0
SAMN04256437,CP013318.1,Vibrio cholerae,1
SAMN04256438,CP013319.1,Vibrio cholerae,0
SAMN04256438,CP013320.1,Vibrio cholerae,0
SAMN02943003,CP016324.1,Vibrio cholerae,1
SAMN02943003,CP016325.1,Vibrio cholerae,0
SAMN05567318,CP016987.1,Vibrio cholerae,0
SAMN05567318,CP016988.1,Vibrio cholerae,0
SAMN04875560,CP020407.2,Vibrio cholerae,0
SAMN04875560,CP020408.2,Vibrio cholerae,0
SAMN07684567,CP024082.1,Vibrio cholerae,0
SAMN07684567,CP024083.1,Vibrio cholerae,0
SAMN07821484,CP024162.1,Vibrio cholerae,1
SAMN07821484,CP024163.1,Vibrio cholerae,0
SAMN07974340,CP024867.1,Vibrio cholerae,1
SAMN07974340,CP024868.1,Vibrio cholerae,0
SAMN08323859,CP025936.1,Vibrio cholerae,1
SAMN08323859,CP025937.1,Vibrio cholerae,0
SAMN08472240,CP026647.1,Vibrio cholerae,0
SAMN08472240,CP026648.1,Vibrio cholerae,0
SAMN08822914,CP028827.1,Vibrio cholerae,0
SAMN08822914,CP028828.1,Vibrio cholerae,0
SAMN08813238,CP028892.1,Vibrio cholerae,0
SAMN08813238,CP028893.1,Vibrio cholerae,0
SAMN08896638,CP028894.1,Vibrio cholerae,1
SAMN08896638,CP028895.1,Vibrio cholerae,0
SAMN10364850,CP033513.1,Vibrio cholerae,0
SAMN10364850,CP033515.1,Vibrio cholerae,0
SAMN11029208,CP036499.1,Vibrio cholerae,0
SAMN11029208,CP036500.1,Vibrio cholerae,0
SAMN13166158,CP045718.1,Vibrio cholerae,1
SAMN13166158,CP045719.1,Vibrio cholerae,2
SAMN12648322,CP046838.1,Vibrio cholerae,0
SAMN12648322,CP046839.1,Vibrio cholerae,0
SAMN13735001,CP047301.1,Vibrio cholerae,0
SAMN13735001,CP047302.1,Vibrio cholerae,0
SAMN14732738,CP052877.1,Escherichia coli,2
SAMN14732738,CP052879.1,Escherichia coli,0
SAMN14485325,CP053258.1,Escherichia coli,2
SAMN14485346,CP053259.1,Escherichia coli,2
SAMN14609792,CP053281.1,Escherichia coli,2
SAMN14609769,CP053284.1,Escherichia coli,5
SAMN14840032,CP053296.1,Escherichia coli,6
SAMN14933846,CP053592.1,Escherichia coli,1
SAMN14933845,CP053594.1,Escherichia coli,1
SAMN14933843,CP053597.1,Escherichia coli,1
SAMN14933842,CP053599.1,Escherichia coli,1
SAMN14933841,CP053600.1,Escherichia coli,2
SAMN14933840,CP053601.1,Escherichia coli,1
SAMN14933839,CP053602.1,Escherichia coli,2
SAMN14933838,CP053603.1,Escherichia coli,1
SAMN14933837,CP053604.1,Escherichia coli,2
SAMN14933836,CP053605.1,Escherichia coli,1
SAMN14933835,CP053607.1,Escherichia coli,2
SAMN14968778,CP053662.1,Escherichia coli,6
SAMN14944006,CP053720.1,Escherichia coli,0
SAMN14944005,CP053723.1,Escherichia coli,2
SAMN14944004,CP053728.1,Escherichia coli,0
SAMN14944004,CP053730.1,Escherichia coli,1
SAMN14944003,CP053731.1,Escherichia coli,4
SAMN14944002,CP053736.1,Escherichia coli,3
SAMN14944002,CP053739.1,Escherichia coli,0
SAMN14944002,CP053740.1,Escherichia coli,0
SAMEA6471229,CP053785.1,Escherichia coli,0
SAMEA6471236,CP053787.1,Escherichia coli,5
SAMN15075998,CP054214.1,Escherichia coli,5
SAMN15075997,CP054219.1,Escherichia coli,3
SAMN15075996,CP054224.1,Escherichia coli,3
SAMN15075995,CP054227.1,Escherichia coli,1
SAMN15075994,CP054230.1,Escherichia coli,3
SAMN15075993,CP054232.1,Escherichia coli,2
SAMN15075992,CP054236.1,Escherichia coli,1
SAMN14943547,CP054345.1,Escherichia coli,4
SAMN14943545,CP054353.1,Escherichia coli,6
SAMN14943544,CP054363.1,Escherichia coli,5
