Biosample,Accession,Species,Prophage count
SAMN33677887,CP120325.1,Salmonella enterica,6
SAMN33677887,CP120326.1,Salmonella enterica,0
SAMN33677878,CP120333.1,Salmonella enterica,6
SAMN33677878,CP120334.1,Salmonella enterica,0
SAMN33677882,CP120339.1,Salmonella enterica,6
SAMN33677882,CP120340.1,Salmonella enterica,0
SAMN33677880,CP120343.1,Salmonella enterica,6
SAMN33677880,CP120344.1,Salmonella enterica,0
SAMN33591745,CP120577.2,Bacillus subtilis,3
SAMN33591712,CP120602.2,Bacillus subtilis,0
SAMN33591712,CP120603.2,Bacillus subtilis,4
SAMN33591701,CP120613.2,Bacillus subtilis,2
SAMN33591693,CP120621.2,Bacillus subtilis,2
SAMN33760391,CP120654.1,Streptococcus agalactiae,2
SAMN33591689,CP120680.2,Bacillus subtilis,0
SAMN33591689,CP120681.2,Bacillus subtilis,2
SAMN33819876,CP120706.1,Pseudomonas aeruginosa,4
SAMN33819968,CP120707.1,Pseudomonas aeruginosa,5
SAMN33822888,CP120859.1,Pseudomonas aeruginosa,12
SAMN33849031,CP120871.1,Pseudomonas aeruginosa,5
SAMN33825348,CP120881.1,Pseudomonas aeruginosa,11
SAMN33825348,CP120882.1,Pseudomonas aeruginosa,0
SAMN33919071,CP120953.1,Streptococcus agalactiae,2
SAMN33760349,CP121073.1,Salmonella enterica,4
SAMN33760349,CP121074.1,Salmonella enterica,0
SAMN33836061,CP121159.1,Streptococcus agalactiae,1
SAMN33836060,CP121160.1,Streptococcus agalactiae,3
SAMN33929497,CP121167.1,Enterococcus faecalis,0
SAMN33929497,CP121168.1,Enterococcus faecalis,0
SAMN34002337,CP121266.1,Bacillus subtilis,4
SAMN34002337,CP121267.1,Bacillus subtilis,0
SAMN34002337,CP121268.1,Bacillus subtilis,0
SAMN34062071,CP121269.1,Enterobacter spp,2
SAMN34062947,CP121365.1,Acinetobacter baumannii,0
SAMN34062947,CP121366.1,Acinetobacter baumannii,0
SAMN34062947,CP121367.1,Acinetobacter baumannii,1
SAMN34062947,CP121368.1,Acinetobacter baumannii,0
SAMN34062947,CP121369.1,Acinetobacter baumannii,0
SAMN27010269,CP121557.1,Acinetobacter baumannii,2
SAMN27010269,CP121558.1,Acinetobacter baumannii,0
SAMN27010269,CP121559.1,Acinetobacter baumannii,0
SAMN27010284,CP121567.1,Acinetobacter baumannii,3
SAMN27010284,CP121568.1,Acinetobacter baumannii,0
SAMN27010284,CP121569.1,Acinetobacter baumannii,0
SAMN27010256,CP121588.1,Acinetobacter baumannii,3
SAMN27010256,CP121589.1,Acinetobacter baumannii,0
SAMN27010256,CP121590.1,Acinetobacter baumannii,0
SAMN27010219,CP121598.1,Acinetobacter baumannii,2
SAMN27010219,CP121599.1,Acinetobacter baumannii,0
SAMN27010219,CP121600.1,Acinetobacter baumannii,0
SAMN27010238,CP121609.1,Acinetobacter baumannii,3
SAMN27010238,CP121610.1,Acinetobacter baumannii,1
SAMN27010238,CP121611.1,Acinetobacter baumannii,0
SAMN27010231,CP121625.1,Acinetobacter baumannii,2
SAMN27010231,CP121626.1,Acinetobacter baumannii,0
SAMN27010231,CP121627.1,Acinetobacter baumannii,0
SAMN27010231,CP121628.1,Acinetobacter baumannii,0
SAMN27010192,CP121632.1,Acinetobacter baumannii,2
SAMN27010192,CP121633.1,Acinetobacter baumannii,0
SAMN33329571,CP121766.1,Pseudomonas aeruginosa,3
SAMN34110064,CP121772.1,Serratia spp,3
SAMN34145880,CP122400.1,Proteus spp,3
SAMN34152678,CP122515.1,Helicobacter pylori,0
SAMN34043884,CP122946.1,Helicobacter pylori,0
SAMN34043888,CP122949.1,Helicobacter pylori,0
SAMN34043891,CP122950.1,Helicobacter pylori,0
SAMN34043890,CP122952.1,Helicobacter pylori,0
SAMN34043892,CP122953.1,Helicobacter pylori,0
SAMN34043895,CP122955.1,Helicobacter pylori,0
SAMN34066453,CP123070.1,Staphylococcus aureus,1
SAMN34066453,CP123071.1,Staphylococcus aureus,0
SAMN34066448,CP123080.1,Staphylococcus aureus,2
SAMN34066448,CP123081.1,Staphylococcus aureus,0
SAMN34066444,CP123086.1,Staphylococcus aureus,1
SAMN34066444,CP123087.1,Staphylococcus aureus,0
SAMN34066434,CP123104.1,Staphylococcus aureus,2
SAMN34066434,CP123105.1,Staphylococcus aureus,0
SAMN34066431,CP123106.1,Staphylococcus aureus,2
SAMN34066431,CP123107.1,Staphylococcus aureus,0
SAMN34066430,CP123108.1,Staphylococcus aureus,0
SAMN34066430,CP123109.1,Staphylococcus aureus,0
SAMN34066411,CP123130.1,Staphylococcus aureus,0
SAMN34066411,CP123131.1,Staphylococcus aureus,0
SAMN34066408,CP123134.1,Staphylococcus aureus,1
SAMN34066408,CP123135.1,Staphylococcus aureus,0
SAMN34066408,CP123136.1,Staphylococcus aureus,0
SAMN34066402,CP123149.1,Staphylococcus aureus,1
SAMN34066402,CP123150.1,Staphylococcus aureus,0
SAMN34239926,CP123430.1,Klebsiella pneumoniae,1
SAMN34239926,CP123431.1,Klebsiella pneumoniae,0
SAMN34239926,CP123432.1,Klebsiella pneumoniae,0
SAMN34239926,CP123433.1,Klebsiella pneumoniae,0
SAMN34239926,CP123434.1,Klebsiella pneumoniae,0
SAMN34239926,CP123435.1,Klebsiella pneumoniae,0
SAMN34233932,CP123597.1,Serratia spp,2
SAMN34123084,CP123624.1,Enterococcus faecalis,2
SAMN34339751,CP123969.1,Streptococcus agalactiae,1
SAMN34339751,CP123970.1,Streptococcus agalactiae,0
SAMN34231589,CP123977.1,Bacillus subtilis,2
SAMN34231589,CP123978.1,Bacillus subtilis,0
SAMN34247094,CP123992.1,Acinetobacter baumannii,0
SAMN34247094,CP123993.1,Acinetobacter baumannii,2
SAMN15907133,CP124121.1,Enterobacter spp,3
SAMN15907133,CP124122.1,Enterobacter spp,0
SAMN15907133,CP124123.1,Enterobacter spp,0
SAMN15907133,CP124124.1,Enterobacter spp,0
SAMN15907133,CP124125.1,Enterobacter spp,0
SAMN20674995,CP124641.1,Pseudomonas aeruginosa,5
SAMN20674995,CP124642.1,Pseudomonas aeruginosa,0
SAMN15907152,CP124651.1,Pseudomonas aeruginosa,3
SAMN32733976,CP124678.1,Acinetobacter baumannii,2
SAMN32733976,CP124679.1,Acinetobacter baumannii,0
SAMN34443338,CP124702.1,Klebsiella pneumoniae,4
SAMN34443338,CP124703.1,Klebsiella pneumoniae,0
SAMN34443338,CP124704.1,Klebsiella pneumoniae,0
SAMN34443338,CP124705.1,Klebsiella pneumoniae,0
SAMN34443338,CP124706.1,Klebsiella pneumoniae,0
SAMN34510058,CP124744.1,Proteus spp,3
SAMN32727621,CP124750.1,Serratia spp,1
SAMN32727621,CP124751.1,Serratia spp,0
SAMN32727621,CP124752.1,Serratia spp,0
SAMN32727621,CP124753.1,Serratia spp,0
SAMN34473392,CP124778.1,Enterococcus faecalis,0
SAMN14640085,CP124809.1,Citrobacter spp,6
SAMN14640085,CP124810.1,Citrobacter spp,0
SAMN14640085,CP124811.1,Citrobacter spp,0
SAMN14640085,CP124812.1,Citrobacter spp,0
SAMN14640084,CP124813.1,Citrobacter spp,6
SAMN14640084,CP124814.1,Citrobacter spp,0
SAMN14640084,CP124815.1,Citrobacter spp,0
SAMN14640084,CP124816.1,Citrobacter spp,0
SAMN14640084,CP124817.1,Citrobacter spp,0
SAMN14640084,CP124818.1,Citrobacter spp,0
SAMN16505100,CP124857.1,Enterobacter spp,0
SAMN33741216,CP124884.1,Enterococcus faecalis,1
SAMN33741216,CP124885.1,Enterococcus faecalis,0
SAMN33741214,CP124889.1,Enterococcus faecalis,3
SAMN33741212,CP124891.1,Enterococcus faecalis,1
SAMN33741212,CP124892.1,Enterococcus faecalis,0
SAMN33741210,CP124893.1,Enterococcus faecalis,2
SAMN33741209,CP124894.1,Enterococcus faecalis,3
SAMN33741209,CP124896.1,Enterococcus faecalis,0
SAMN33741209,CP124897.1,Enterococcus faecalis,0
SAMN33741207,CP124900.1,Enterococcus faecalis,0
SAMN33741206,CP124901.1,Enterococcus faecalis,4
SAMN33741206,CP124902.1,Enterococcus faecalis,0
SAMN33741206,CP124903.1,Enterococcus faecalis,0
SAMN33741206,CP124904.1,Enterococcus faecalis,0
SAMN33741205,CP124905.1,Enterococcus faecalis,1
SAMN33741200,CP124908.1,Enterococcus faecalis,2
SAMN33741200,CP124909.1,Enterococcus faecalis,0
SAMN33741200,CP124910.1,Enterococcus faecalis,0
SAMN33741197,CP124913.1,Enterococcus faecalis,1
SAMN33741194,CP124921.1,Enterococcus faecalis,1
SAMN33741194,CP124922.1,Enterococcus faecalis,0
SAMN33741193,CP124923.1,Enterococcus faecalis,2
SAMN33741193,CP124924.1,Enterococcus faecalis,0
SAMN33741218,CP124935.1,Enterococcus faecalis,2
SAMN33741218,CP124936.1,Enterococcus faecalis,0
SAMN33741218,CP124937.1,Enterococcus faecalis,0
SAMN33741218,CP124938.1,Enterococcus faecalis,0
SAMN33741201,CP124947.1,Enterococcus faecalis,2
SAMN33741201,CP124948.1,Enterococcus faecalis,0
SAMN33741201,CP124949.1,Enterococcus faecalis,0
SAMN34258171,CP125085.1,Klebsiella pneumoniae,0
SAMN34258171,CP125086.1,Klebsiella pneumoniae,3
SAMN33790391,CP125193.1,Klebsiella pneumoniae,6
SAMN33790391,CP125194.1,Klebsiella pneumoniae,0
SAMN33790391,CP125195.1,Klebsiella pneumoniae,0
SAMN33790391,CP125196.1,Klebsiella pneumoniae,0
SAMN33790391,CP125197.1,Klebsiella pneumoniae,0
SAMN33790391,CP125198.1,Klebsiella pneumoniae,0
SAMN33790391,CP125199.1,Klebsiella pneumoniae,0
SAMN33790391,CP125200.1,Klebsiella pneumoniae,0
SAMN34580837,CP125310.1,Citrobacter spp,7
SAMN34580837,CP125311.1,Citrobacter spp,0
SAMN34580837,CP125312.1,Citrobacter spp,0
SAMN34580837,CP125313.1,Citrobacter spp,0
SAMN34580837,CP125314.1,Citrobacter spp,0
SAMN34439573,CP125345.1,Klebsiella pneumoniae,0
SAMN34439573,CP125346.1,Klebsiella pneumoniae,0
SAMN34439573,CP125347.1,Klebsiella pneumoniae,0
SAMN34439573,CP125348.1,Klebsiella pneumoniae,0
SAMN34439573,CP125349.1,Klebsiella pneumoniae,5
SAMN34439573,CP125350.1,Klebsiella pneumoniae,0
SAMN33446052,CP125365.1,Pseudomonas aeruginosa,5
SAMN33446052,CP125366.1,Pseudomonas aeruginosa,0
SAMN33446053,CP125367.1,Pseudomonas aeruginosa,5
SAMN33446053,CP125368.1,Pseudomonas aeruginosa,0
SAMN35024723,CP125388.1,Campylobacter spp,1
SAMN35024723,CP125389.1,Campylobacter spp,0
SAMN35024722,CP125390.1,Campylobacter spp,0
SAMN35066628,CP125734.1,Klebsiella pneumoniae,3
SAMN35066628,CP125735.1,Klebsiella pneumoniae,0
SAMN35066628,CP125736.1,Klebsiella pneumoniae,0
SAMN34999566,CP125737.1,Campylobacter spp,0
SAMN34993453,CP125762.1,Bacillus subtilis,4
SAMN35124854,CP125966.1,Helicobacter pylori,0
SAMN35124071,CP125980.1,Bacillus subtilis,3
SAMN35124074,CP125981.1,Bacillus subtilis,3
SAMN34374854,CP126082.1,Bacillus subtilis,2
SAMN34374855,CP126083.1,Bacillus subtilis,2
SAMN34375013,CP126097.1,Bacillus subtilis,3
SAMN35004663,CP126137.1,Morganella morganii,4
SAMN35301888,CP126323.1,Salmonella enterica,2
SAMN35301888,CP126324.1,Salmonella enterica,0
SAMN35302129,CP126338.1,Proteus spp,2
SAMN35332011,CP126536.1,Citrobacter spp,8
SAMN35332011,CP126537.1,Citrobacter spp,0
SAMN35332011,CP126538.1,Citrobacter spp,0
SAMN35344983,CP126623.1,Citrobacter spp,2
SAMN35344983,CP126624.1,Citrobacter spp,0
SAMN35394412,CP126767.1,Enterobacter spp,4
SAMN35394412,CP126768.1,Enterobacter spp,0
SAMN35394412,CP126769.1,Enterobacter spp,0
SAMN35394412,CP126770.1,Enterobacter spp,0
SAMN35394412,CP126771.1,Enterobacter spp,0
SAMN35394412,CP126772.1,Enterobacter spp,0
SAMN35394412,CP126773.1,Enterobacter spp,0
SAMN35394407,CP126778.1,Enterobacter spp,5
SAMN35394407,CP126779.1,Enterobacter spp,0
SAMN35394407,CP126780.1,Enterobacter spp,0
SAMN35394407,CP126781.1,Enterobacter spp,0
SAMN35394407,CP126782.1,Enterobacter spp,0
SAMN35394408,CP126792.1,Enterobacter spp,3
SAMN35394408,CP126793.1,Enterobacter spp,0
SAMN35394408,CP126794.1,Enterobacter spp,0
SAMN35394408,CP126795.1,Enterobacter spp,0
SAMN35394408,CP126796.1,Enterobacter spp,0
SAMN35394408,CP126797.1,Enterobacter spp,0
SAMN35394404,CP126798.1,Enterobacter spp,7
SAMN35394404,CP126799.1,Enterobacter spp,0
SAMN35394404,CP126800.1,Enterobacter spp,0
SAMN35394404,CP126801.1,Enterobacter spp,0
SAMN35394404,CP126802.1,Enterobacter spp,0
SAMN35394404,CP126803.1,Enterobacter spp,0
SAMN35394402,CP126807.1,Enterobacter spp,4
SAMN35394402,CP126808.1,Enterobacter spp,0
SAMN35394402,CP126809.1,Enterobacter spp,0
SAMN35394402,CP126810.1,Enterobacter spp,0
SAMN35394401,CP126811.1,Enterobacter spp,4
SAMN35394401,CP126812.1,Enterobacter spp,0
SAMN35394401,CP126813.1,Enterobacter spp,0
SAMN35394401,CP126814.1,Enterobacter spp,0
SAMN35394400,CP126819.1,Enterobacter spp,4
SAMN35394400,CP126820.1,Enterobacter spp,0
SAMN35394400,CP126821.1,Enterobacter spp,0
SAMN35394400,CP126822.1,Enterobacter spp,0
SAMN35394400,CP126823.1,Enterobacter spp,0
SAMN35394399,CP126824.1,Enterobacter spp,4
SAMN35394399,CP126825.1,Enterobacter spp,0
SAMN35394399,CP126826.1,Enterobacter spp,0
SAMN35394397,CP126827.1,Enterobacter spp,4
SAMN35394397,CP126828.1,Enterobacter spp,0
SAMN35394397,CP126829.1,Enterobacter spp,0
SAMN35394397,CP126830.1,Enterobacter spp,0
SAMN35394396,CP126831.1,Enterobacter spp,2
SAMN35394396,CP126832.1,Enterobacter spp,0
SAMN35394396,CP126833.1,Enterobacter spp,0
SAMN35394394,CP126837.1,Enterobacter spp,2
SAMN35394394,CP126838.1,Enterobacter spp,0
SAMN35394394,CP126839.1,Enterobacter spp,0
SAMN35394394,CP126840.1,Enterobacter spp,0
SAMN35394388,CP126864.1,Enterobacter spp,4
SAMN35394388,CP126865.1,Enterobacter spp,0
SAMN35394388,CP126866.1,Enterobacter spp,0
SAMN35394388,CP126867.1,Enterobacter spp,0
SAMN35394388,CP126868.1,Enterobacter spp,0
SAMN35394383,CP126876.1,Enterobacter spp,6
SAMN35394383,CP126877.1,Enterobacter spp,0
SAMN28016853,CP126882.1,Citrobacter spp,0
SAMN28016853,CP126883.1,Citrobacter spp,0
SAMN35632517,CP127235.1,Klebsiella pneumoniae,6
SAMN35632517,CP127236.1,Klebsiella pneumoniae,0
SAMN35632517,CP127237.1,Klebsiella pneumoniae,0
SAMN35632517,CP127238.1,Klebsiella pneumoniae,0
SAMN35632517,CP127239.1,Klebsiella pneumoniae,0
SAMN35628878,CP127333.1,Enterococcus faecium,0
SAMN35628878,CP127334.1,Enterococcus faecium,0
SAMN35628878,CP127335.1,Enterococcus faecium,0
SAMN35628878,CP127336.1,Enterococcus faecium,0
SAMN35628878,CP127337.1,Enterococcus faecium,1
SAMN35326216,CP127387.1,Pseudomonas aeruginosa,1
SAMN35673526,CP127396.1,Enterococcus faecalis,0
SAMN35673526,CP127397.1,Enterococcus faecalis,1
SAMN35673526,CP127398.1,Enterococcus faecalis,0
SAMN35357735,CP128048.1,Klebsiella pneumoniae,0
SAMN35357735,CP128049.1,Klebsiella pneumoniae,0
SAMN35357735,CP128050.1,Klebsiella pneumoniae,0
SAMN35357735,CP128051.1,Klebsiella pneumoniae,5
SAMN35357728,CP128078.1,Klebsiella pneumoniae,5
SAMN35357728,CP128079.1,Klebsiella pneumoniae,0
SAMN35357728,CP128080.1,Klebsiella pneumoniae,0
SAMN35357728,CP128081.1,Klebsiella pneumoniae,0
SAMN35725530,CP128188.1,Enterococcus faecium,2
SAMN35725530,CP128189.1,Enterococcus faecium,0
SAMN35301134,CP128207.1,Citrobacter spp,6
SAMN35301134,CP128208.1,Citrobacter spp,0
SAMN35301134,CP128209.1,Citrobacter spp,0
SAMN35301134,CP128210.1,Citrobacter spp,0
SAMN35301134,CP128211.1,Citrobacter spp,0
SAMN35301134,CP128212.1,Citrobacter spp,0
SAMN35301134,CP128213.1,Citrobacter spp,0
SAMN35741046,CP128435.1,Morganella morganii,4
SAMN35741046,CP128436.1,Morganella morganii,0
SAMN35741046,CP128437.1,Morganella morganii,0
SAMN35741683,CP128461.1,Enterococcus faecalis,0
SAMN35741683,CP128462.1,Enterococcus faecalis,0
SAMN35741683,CP128463.1,Enterococcus faecalis,0
SAMN35741683,CP128464.1,Enterococcus faecalis,2
SAMN35880059,CP128605.1,Streptococcus agalactiae,2
SAMN35654454,CP128994.1,Enterococcus faecium,0
SAMN35654454,CP128995.1,Enterococcus faecium,2
SAMN35982747,CP129105.1,Helicobacter pylori,0
SAMN35779363,CP129185.1,Klebsiella pneumoniae,0
SAMN35779363,CP129186.1,Klebsiella pneumoniae,2
SAMN35779363,CP129187.1,Klebsiella pneumoniae,0
SAMN35779363,CP129188.1,Klebsiella pneumoniae,0
SAMN35779363,CP129189.1,Klebsiella pneumoniae,0
SAMN35779363,CP129190.1,Klebsiella pneumoniae,0
SAMN30847004,CP129206.1,Salmonella enterica,4
SAMN30847004,CP129207.1,Salmonella enterica,0
SAMN30847004,CP129208.1,Salmonella enterica,0
SAMN09836112,CP129221.1,Enterococcus faecium,1
SAMN09836112,CP129222.1,Enterococcus faecium,0
SAMN09836112,CP129223.1,Enterococcus faecium,0
SAMN09836112,CP129224.1,Enterococcus faecium,0
SAMN09836112,CP129225.1,Enterococcus faecium,0
SAMN09836112,CP129226.1,Enterococcus faecium,0
SAMN09836112,CP129227.1,Enterococcus faecium,0
SAMN09836112,CP129228.1,Enterococcus faecium,0
SAMN09836112,CP129229.1,Enterococcus faecium,0
SAMN09836112,CP129230.1,Enterococcus faecium,0
SAMN09836112,CP129231.1,Enterococcus faecium,0
SAMN09836112,CP129232.1,Enterococcus faecium,0
SAMN09836112,CP129233.1,Enterococcus faecium,0
SAMN09836112,CP129234.1,Enterococcus faecium,0
SAMN35822989,CP129250.1,Enterobacter spp,2
SAMN35822989,CP129251.1,Enterobacter spp,0
SAMN36269680,CP129338.1,Bacillus subtilis,5
SAMN33696748,CP129357.1,Staphylococcus aureus,2
SAMN33696748,CP129358.1,Staphylococcus aureus,0
SAMN33696748,CP129359.1,Staphylococcus aureus,0
SAMN09836114,CP129393.1,Enterococcus faecium,1
SAMN09836114,CP129394.1,Enterococcus faecium,0
SAMN09836114,CP129395.1,Enterococcus faecium,0
SAMN09836114,CP129397.1,Enterococcus faecium,0
SAMN09836114,CP129398.1,Enterococcus faecium,0
SAMN09836114,CP129399.1,Enterococcus faecium,0
SAMN36272282,CP129556.1,Staphylococcus aureus,1
SAMN36281295,CP129702.1,Klebsiella pneumoniae,1
SAMN36281295,CP129703.1,Klebsiella pneumoniae,0
SAMN36281295,CP129704.1,Klebsiella pneumoniae,0
SAMN36281327,CP129779.1,Klebsiella pneumoniae,6
SAMN36281327,CP129780.1,Klebsiella pneumoniae,0
SAMN36281327,CP129781.1,Klebsiella pneumoniae,0
SAMN36281327,CP129782.1,Klebsiella pneumoniae,0
SAMN36281327,CP129783.1,Klebsiella pneumoniae,0
SAMN35521427,CP129875.1,Streptococcus agalactiae,0
SAMN35521428,CP129876.1,Streptococcus agalactiae,0
SAMN35361195,CP130112.1,Salmonella enterica,6
SAMN35361195,CP130113.1,Salmonella enterica,0
SAMN35361195,CP130114.1,Salmonella enterica,0
SAMN35361194,CP130115.1,Salmonella enterica,6
SAMN35361194,CP130116.1,Salmonella enterica,0
SAMN35361194,CP130117.1,Salmonella enterica,0
SAMN35361192,CP130126.1,Salmonella enterica,6
SAMN35361192,CP130127.1,Salmonella enterica,0
SAMN35361192,CP130128.1,Salmonella enterica,0
SAMN35361192,CP130129.1,Salmonella enterica,0
SAMN36281293,CP130241.1,Klebsiella pneumoniae,6
SAMN36281293,CP130242.1,Klebsiella pneumoniae,0
SAMN36281293,CP130243.1,Klebsiella pneumoniae,0
SAMN36281293,CP130244.1,Klebsiella pneumoniae,0
SAMN36281293,CP130245.1,Klebsiella pneumoniae,0
SAMN36281293,CP130246.1,Klebsiella pneumoniae,0
SAMN36281293,CP130247.1,Klebsiella pneumoniae,0
SAMN36281293,CP130248.1,Klebsiella pneumoniae,0
SAMN36281293,CP130249.1,Klebsiella pneumoniae,0
SAMN36281293,CP130250.1,Klebsiella pneumoniae,0
SAMN36281293,CP130251.1,Klebsiella pneumoniae,0
SAMN36281293,CP130252.1,Klebsiella pneumoniae,0
SAMN36429678,CP130501.1,Staphylococcus aureus,1
SAMN36429660,CP130525.1,Staphylococcus aureus,3
SAMN36429654,CP130534.1,Staphylococcus aureus,1
SAMN36429654,CP130535.1,Staphylococcus aureus,0
SAMN36429652,CP130537.1,Staphylococcus aureus,1
SAMN36496546,CP130597.1,Bacillus subtilis,2
SAMN36468341,CP130605.1,Enterobacter spp,3
SAMN36468341,CP130606.1,Enterobacter spp,0
SAMN36468341,CP130607.1,Enterobacter spp,0
SAMN36398936,CP130621.1,Salmonella enterica,2
SAMN36398936,CP130622.1,Salmonella enterica,0
SAMN34043885,CP130623.1,Helicobacter pylori,0
SAMN34043894,CP130625.1,Helicobacter pylori,0
SAMN34043894,CP130626.1,Helicobacter pylori,0
SAMN21245944,CP130627.2,Acinetobacter baumannii,2
SAMN21245945,CP130628.2,Acinetobacter baumannii,2
SAMN36621066,CP130674.1,Klebsiella pneumoniae,1
SAMN36621066,CP130675.1,Klebsiella pneumoniae,0
SAMN36621066,CP130676.1,Klebsiella pneumoniae,0
SAMN36621066,CP130677.1,Klebsiella pneumoniae,0
SAMN36621066,CP130678.1,Klebsiella pneumoniae,0
SAMN36621066,CP130679.1,Klebsiella pneumoniae,0
SAMN36621066,CP130680.1,Klebsiella pneumoniae,0
SAMN32487326,CP130890.1,Neisseria spp,1
SAMN32487323,CP130893.1,Neisseria spp,1
SAMN32487322,CP130894.1,Neisseria spp,1
SAMN32487320,CP130896.1,Neisseria spp,1
SAMN32487319,CP130897.1,Neisseria spp,1
SAMN32487317,CP130899.1,Neisseria spp,1
SAMN36746752,CP131442.1,Campylobacter spp,1
SAMN36746752,CP131443.1,Campylobacter spp,0
SAMN36746751,CP131444.1,Campylobacter spp,0
SAMN36766267,CP131638.1,Neisseria spp,1
SAMN36766267,CP131639.1,Neisseria spp,0
SAMN36766267,CP131640.1,Neisseria spp,0
SAMN36766258,CP131665.1,Staphylococcus aureus,3
SAMN36766258,CP131666.1,Staphylococcus aureus,0
SAMN36766258,CP131667.1,Staphylococcus aureus,0
SAMN36766248,CP131706.1,Streptococcus pneumoniae,0
SAMN36766247,CP131707.1,Streptococcus pneumoniae,0
SAMN36766246,CP131708.1,Streptococcus pneumoniae,0
SAMN36766245,CP131709.1,Streptococcus pneumoniae,0
SAMN36766244,CP131710.1,Streptococcus pneumoniae,1
SAMN36766243,CP131711.1,Streptococcus pneumoniae,0
SAMN36766242,CP131712.1,Streptococcus pneumoniae,0
SAMN36766241,CP131713.1,Streptococcus pneumoniae,0
SAMN36766239,CP131715.1,Streptococcus pneumoniae,0
SAMN36766238,CP131716.1,Haemophilus influenzae,2
SAMN36766237,CP131717.1,Haemophilus influenzae,4
SAMN36766236,CP131718.1,Haemophilus influenzae,6
SAMN36766235,CP131719.1,Haemophilus influenzae,3
SAMN36766234,CP131720.1,Haemophilus influenzae,2
SAMN36766234,CP131721.1,Haemophilus influenzae,0
SAMN36766233,CP131722.1,Haemophilus influenzae,3
SAMN36766232,CP131723.1,Haemophilus influenzae,3
SAMN36766231,CP131724.1,Haemophilus influenzae,2
SAMN36766229,CP131726.1,Haemophilus influenzae,4
SAMN36766224,CP131746.1,Salmonella enterica,2
SAMN36766224,CP131747.1,Salmonella enterica,0
SAMN36766224,CP131748.1,Salmonella enterica,0
SAMN36766220,CP131760.1,Salmonella enterica,4
SAMN36766220,CP131761.1,Salmonella enterica,0
SAMN36766220,CP131762.1,Salmonella enterica,0
SAMN36766210,CP131785.1,Pseudomonas aeruginosa,3
SAMN36766210,CP131786.1,Pseudomonas aeruginosa,0
SAMN36766202,CP131818.1,Enterococcus faecium,1
SAMN36766202,CP131819.1,Enterococcus faecium,0
SAMN36766202,CP131820.1,Enterococcus faecium,0
SAMN36766202,CP131821.1,Enterococcus faecium,0
SAMN36766202,CP131822.1,Enterococcus faecium,0
SAMN36766202,CP131823.1,Enterococcus faecium,0
SAMN36766202,CP131824.1,Enterococcus faecium,0
SAMN36766200,CP131834.1,Enterococcus faecium,3
SAMN36766200,CP131835.1,Enterococcus faecium,0
SAMN36766200,CP131836.1,Enterococcus faecium,0
SAMN36766200,CP131837.1,Enterococcus faecium,0
SAMN36766200,CP131838.1,Enterococcus faecium,0
SAMN36766200,CP131839.1,Enterococcus faecium,0
SAMN36766200,CP131840.1,Enterococcus faecium,0
SAMN36766197,CP131856.1,Enterococcus faecium,3
SAMN36766197,CP131857.1,Enterococcus faecium,0
SAMN36766197,CP131858.1,Enterococcus faecium,0
SAMN36766197,CP131859.1,Enterococcus faecium,0
SAMN36766197,CP131860.1,Enterococcus faecium,0
SAMN36766188,CP131898.1,Acinetobacter baumannii,3
SAMN36766188,CP131899.1,Acinetobacter baumannii,0
SAMN36766188,CP131900.1,Acinetobacter baumannii,0
SAMN34213611,CP132024.1,Staphylococcus aureus,1
SAMN34213611,CP132025.1,Staphylococcus aureus,0
